Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus),再計算_Lv0-A距離(マンハッタン),再計算_Lv0-B距離(マンハッタン),再計算_Lv0-A距離(ユークリッド),再計算_Lv0-B距離(ユークリッド),抽出_Lv1予想ターゲット,抽出_Lv0宣言ターゲット,判定_意図推定一致,判定_距離合理性(マンハッタン),判定_距離合理性(ユークリッド)
7,253501,88,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の位置（16, 11）が獲物Bの位置と一致しており、捕獲が可能な状態にあるため、獲物Bを狙っていると推測した",左,獲物Aは未捕獲で、こちらの現在位置から左に移動することで獲物Aの方向に近づけるため。,左,獲物Aの座標に近づくため、獲物Aを狙う必要があるため。,14,5,16,11,5,10,16,11,12,10,0,0,14,14,8,8,10,0,9.06,0.0,獲物B,獲物A,✖️,✖️,✖️
7,253501,89,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(15, 11)と獲物Bの座標(16, 11)が隣接しており、獲物Bを狙う行動が最適である。",上,獲物Aは現在自己から遠く、捕獲するには上方向に動いて近づく必要があるため。,左,獲物Bは現在自己の隣接位置にいるため、次ターンでの捕獲が可能である。,13,5,15,11,5,10,16,11,11,11,1,1,13,13,9,9,11,1,10.05,1.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
7,253501,90,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の現在位置（14, 11）は獲物B（17, 11）と隣接しており、右に移動することで獲物Bとの位置が一致して捕獲することが可能であるため。",左,獲物Aが自分から遠く離れているが、他者が獲物Bを狙っているため、自己は獲物Aに向かって移動し、両方の獲物を効率的に捕獲する役割を果たすべきである。,右,獲物Bは私の近くに位置しており、右に移動することで次のターンで捕獲が可能になると思われるため,13,4,14,11,5,10,17,11,10,10,3,3,14,14,11,11,10,3,9.06,3.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
7,253501,91,獲物B,⚪︎,獲物A,△,⚪︎,獲物Bを狙っている,"他者は現在15,11におり、獲物Bは18,11にいるため、次の行動で右に移動すれば獲物Bに近づける位置にいる",上,"獲物Aは現在5,10に位置しており、自己の位置から上に移動することで獲物Aに近づくことができ、捕獲の機会を増やすことができるため。",左,獲物Bは現在自己のすぐ隣の列に位置しており、左に移動することで次ターンには捕獲できる可能性が高い。,12,4,15,11,5,10,18,11,11,11,3,3,13,13,13,13,11,3,10.05,3.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
7,253501,92,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の位置(14, 11)と獲物Bの位置(18, 11)が近いため、獲物Bを狙っていると推定した。",上,獲物Aは自己から遠い位置にいるが、他者が獲物Bを狙っている場合、獲物Aを捕獲するチャンスが残っているため、近づくために上に移動する。,右,獲物Bは現在、自己の近くの水平同じライン上（Y=11）にいるため、次の行動で右に移動すれば、獲物Bに近づくことができる。,12,3,14,11,6,10,18,11,9,9,4,4,13,13,14,14,9,4,8.06,4.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
7,253501,93,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,他者の座標が獲物Bの座標と同じY軸（11）にあり、獲物Bが右側に位置しているため、 獲物Bを狙う行動をとると推測される。,上,獲物Aが自己の位置からのX軸の距離が遠いため、獲物Aに近づくためには上に移動する必要がある。この動きにより獲物Aに対しての捕獲の可能性を高めることができる。,左,獲物Bの座標が右側にいるため、より近づくためには左に移動する必要がある。これにより次ターンで獲物Bを捕獲できる可能性が高まる。,12,2,15,11,6,10,19,11,10,10,4,4,14,14,16,16,10,4,9.06,4.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
7,253501,94,獲物A,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(14, 11)は獲物Bの座標(0, 11)に近く、獲物Bの捕獲を狙っていると考えられるため。",左,獲物Aが左側に位置しており、獲物Bと比較して距離が近いため、捕獲の可能性が高いと考えられる。,左,"獲物Aは現在(6, 10)にいて、自己は(14, 11)です。左に移動することで、将来的に獲物Aを捕まえるための距離を縮めることができるからです。",12,1,14,11,6,10,0,11,9,9,14,6,15,15,22,18,9,6,8.06,6.0,獲物B,獲物A,✖️,✖️,✖️
7,253501,95,獲物A,△,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在位置(13, 11)から獲物B(0, 11)に向かう左方向への移動が可能なため、獲物Bを狙っていると推定した。",上,獲物Aの方が現在の自己の位置から近く、獲物Bは他者が狙っているため、獲物Aを優先して狙うことでキャッチの可能性を高める。,左,"獲物Aは現在(7, 10)にあり、自己の位置(13, 11)から左に移動することで獲物Aに近づくことができるため。",11,1,13,11,7,10,0,11,7,7,13,7,13,13,21,19,7,7,6.08,7.0,獲物B,獲物A,✖️,△,⚪︎
7,253501,96,獲物A,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(12, 11)から獲物B(0, 11)までの距離が非常に近く、次のターンで獲物Bを捕獲する可能性が高い。そのため、優先して獲物Bを狙っていると推測した。",上,"獲物Aに近づくことで次のターンで捕獲するチャンスを高めるため。現在の位置(11, 0)から獲物A(7, 10)に向かう最短の経路を取りたい。また、他者が獲物Bを狙っているため、獲物Aを優先することでバランスを取りたい。",左,獲物Aに向かうためには左に移動することで、次ターンに捕獲のチャンスを増やすことができるから。,11,0,12,11,7,10,0,11,6,6,12,8,14,14,22,18,6,8,5.1,8.0,獲物B,獲物A,✖️,⚪︎,⚪︎
7,253501,97,獲物A,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(11,11)から上に移動すると獲物Bの座標(0,11)へ進み、隣接位置に行くことができるため",上,獲物Aが私の位置から最も近く、上に移動することで獲物Aに近づくことができ、次のターンで捕獲のチャンスを増やすため,上,獲物Aが11列上の7行に位置しており、上方向に移動することで獲物Aに近づくことができるため,11,19,11,11,7,9,0,11,6,6,11,9,14,14,19,17,6,9,4.47,9.0,獲物B,獲物A,✖️,⚪︎,⚪︎
7,253501,98,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置（11,10）から獲物A（7,8）までの距離は獲物B（0,11）よりも近く、獲物Aが未捕獲の状態であるため、獲物Aを優先して狙っていると考えられる。",上,獲物Aの方が獲物Bよりも近い位置にあり、他者も獲物Aを狙っているため、自己も獲物Aを捕獲するために上に移動することで、捕獲のチャンスを高めるため。,上,"獲物Aは位置が(7, 8)で、現在の自己座標(11, 10)から上に移動すると獲物Aに近づくため。効率的に捕獲を目指す。",11,18,11,10,7,8,0,11,6,6,12,10,14,14,18,16,6,10,4.47,9.06,獲物A,獲物A,⚪︎,⚪︎,⚪︎
7,253501,99,獲物A,⚪︎,獲物B,✖️,⚪︎,獲物Aを狙っている,"他者は現在の座標（11, 9）から獲物Aの座標（7, 8）に向かって移動することができ、獲物Aは最も近くの未捕獲状態の獲物であるため、狙っていると推定した",上,獲物Bへの直線移動が可能であり、他者が獲物Aを狙っているため、獲物Bを捕獲することで迅速に獲物を確保できる。,上,獲物Aに最も近づくため、上に移動して獲物Aの座標に近づくことで次ターンでの捕獲の可能性を高めるため。,11,17,11,9,7,8,0,11,5,5,13,11,13,13,17,15,5,11,4.12,9.22,獲物A,獲物A,⚪︎,⚪︎,⚪︎
7,253501,100,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の現在座標が獲物Aと同じY座標であり、獲物Aは未捕獲であるため、獲物Aを狙っていると推定した。,下,他者が獲物Aを狙っており、その行動に合わせて獲物Aを確保するために下に移動する必要があるため。,左,獲物Aが左に位置しているため、次のターンで捕獲するために最も近づくことができるから。,11,16,11,8,7,8,1,11,4,4,13,13,12,12,15,15,4,13,4.0,10.44,獲物A,獲物A,⚪︎,⚪︎,⚪︎
8,243205,1,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在位置(12, 16)から獲物B(10, 15)への移動が可能であり、獲物Bに近い位置にいるため",右,獲物Bの近くにいるため、次のターンで捕獲のチャンスがあることと、他者も獲物Bを狙っているため、連携が期待できるため,上,"獲物Bの座標に近づくために、上に移動することで獲物Bの捕獲に近づく。獲物Bの位置（10, 15）に対して、自己の位置（12, 16）からの移動で捕獲を狙える距離に入ることができる。",14,17,12,16,7,8,10,15,13,13,3,3,16,16,6,6,13,3,9.43,2.24,獲物B,獲物B,⚪︎,⚪︎,⚪︎
8,243205,2,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の位置(12, 15)から獲物B(10, 14)への移動は、下に移動することで最短距離で接近できるため、獲物Bを狙っていると推定しました",上,獲物Aは10マス離れていますが、下の他者が獲物Bを狙っているため、私は獲物Aに向かって行動することで、両方の獲物を同時に狙う戦略をとります。また、上に移動することで、獲物Aの方向に接近することができます。,左,獲物Bは自己座標から左へ移動することで距離を縮めることができ、次ターンでの捕獲チャンスが高まるため,15,17,12,15,7,8,10,14,12,12,3,3,17,17,8,8,12,3,8.6,2.24,獲物B,獲物B,⚪︎,⚪︎,⚪︎
8,243205,3,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標が獲物Bの座標（11, 14）から1つ下の（11, 15）にいるため、次の行動で獲物Bを捕獲可能な位置に移動することが考えられる。",上,獲物Bが他者の近くにいるため、次ターンで獲物Bが捕獲される可能性が高い。自身は獲物Aに向かうよりも、他者のサポートをするために獲物Bの捕獲を優先すべきである。,下,獲物Bの位置は現在自己の真下にあり、次のターンで同じ位置に移動すれば獲物Bを捕獲できるため。,15,16,11,15,8,8,11,14,10,10,1,1,15,15,6,6,10,1,7.62,1.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
8,243205,4,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標(11, 16)から獲物Bの座標(12, 14)に1歩で移動できる位置にいるため、獲物Bを狙っていると推定した",下,他者が獲物Bに近づく意図を持っているため、自己も獲物Bを狙うことで捕獲の機会を増やす。,左,獲物Bに近づくためには左に移動し、次ターンで捕獲のチャンスを高めるため。,15,15,11,16,9,8,12,14,10,10,3,3,13,13,4,4,10,3,8.25,2.24,獲物B,獲物B,⚪︎,⚪︎,⚪︎
8,243205,5,獲物A,✖️,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の位置（10, 16）が獲物Aの位置（9, 8）の左側であり、左に移動すれば獲物Aに近づくため、狙っている可能性が高い。",上,"獲物Bの位置（12, 13）に近づくため、上に移動することで次ターン以降の捕獲チャンスを増やせるため。",上,"獲物Aが現在9,8にいるため、上に移動することで次のターンに獲物Aに近づくことができる。",15,16,10,16,9,8,12,13,9,9,5,5,14,14,6,6,9,5,8.06,3.61,獲物A,獲物A,⚪︎,✖️,✖️
8,243205,6,獲物A,✖️,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の座標が (10, 15) で、獲物Aは (9, 8) に位置しているため、獲物Aへの移動は経路的に上へ向かうことが最適と考えられる",上,"獲物Bは(12, 13)に位置しており、他者が獲物Aを狙っているため、自己は獲物Bに向かうことでより効果的に獲物を捕獲する戦略をとります。上に移動することで、獲物Bに近づくことができ、捕獲のチャンスを増やします。",左,"獲物Aは現在(9, 8)に位置しており、左に移動することで獲物Aに近づき、次ターンで捕獲する可能性を高めるため。",15,15,10,15,9,8,12,13,8,8,4,4,13,13,5,5,8,4,7.07,2.83,獲物A,獲物A,⚪︎,✖️,✖️
8,243205,7,獲物A,✖️,獲物A,✖️,✖️,獲物Aを狙っている,他者の現在の位置が獲物Aに対して近く、移動することで獲物Aに対する捕獲の可能性が高まるため,上,獲物Aの座標に近づくことで、次のターンで捕獲のチャンスを高めるため,上,獲物Aは現在の自己座標から1つ上に位置し、次ターンでの接近が可能なため、捕獲を目指す。,15,14,9,15,10,8,12,13,8,8,5,5,11,11,4,4,8,5,7.07,3.61,獲物A,獲物A,⚪︎,✖️,✖️
8,243205,8,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標(9, 14)から獲物B(13, 13)への移動が可能で、獲物Aは遠いため、獲物Bに行動を集中させると考えた",左,"獲物Bの座標(13, 13)に直接隣接するため、次ターンで捕獲可能な位置に移動することで効率的に獲物を捕まえることができる。",右,獲物Bが現在位置の近い位置（横に位置）にいるため、次ターンで捕獲の可能性が高い。,15,13,9,14,11,8,13,13,8,8,5,5,9,9,2,2,8,5,6.32,4.12,獲物B,獲物B,⚪︎,⚪︎,⚪︎
8,243205,9,獲物A,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者が位置する座標(10, 14)から獲物Bの位置(14, 13)に移動するためには右に移動するのが近道であるため",その場に留まる,自己の位置がすでに獲物Bの位置と一致しているため、このターンで獲物Bを捕獲するためには動かずにそのまま留まる必要がある,上,"獲物Aの座標は(11, 7)で、自己の座標(10, 14)から上に移動することで、獲物Aに近づくことができるため",14,13,10,14,11,7,14,13,8,8,5,5,9,9,0,0,8,5,7.07,4.12,獲物B,獲物A,✖️,✖️,✖️
8,243205,10,獲物A,✖️,獲物A,✖️,✖️,獲物Aを狙っている,他者の現在位置から獲物Aへの移動が可能であり、獲物Bが捕獲中のため選択肢は獲物Aのみである,上,獲物Aが未捕獲状態であり、他者が獲物Aを狙っているため、自己も獲物Aを捕獲するために接近する必要があるから。,上,"獲物Aは現在(11, 6)にあり、このターンに接近することで捕獲できる可能性を高めるため。",14,13,10,13,11,6,14,13,8,8,4,4,10,10,0,0,8,4,7.07,4.0,獲物A,獲物A,⚪︎,✖️,✖️
