Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus)
3,727878,45,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aの位置にいるため、捕獲されている獲物を狙い続ける意図があると考えられる。,右,獲物Aは既に捕獲中であるため、次は捕獲されていない獲物Bを目指して行動する必要があるから。,右,獲物Bは未捕獲であり、次のターンで捕獲を目指すために右に移動して近づく必要がある.,10,0,11,0,11,0,12,2,0,0,3,3,1,1,4,4
3,727878,46,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aの座標と同じ位置にいるため、獲物Aを捕獲中であることが明らかであり、動く理由がないため。,右,獲物Aは既に捕獲中であり、次は獲物Bを捕まえる必要があるため、獲物Bの方へ移動する。,左,獲物Bが未捕獲であり、自己の現在位置から獲物Bに向かうためには左に移動して近づく必要があるため。,11,0,12,0,11,0,13,2,1,1,3,3,0,0,4,4
3,727878,47,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,"他者が獲物Aの座標(11, 0)にいるため、獲物Aを捕獲中であると考えられる。",左,獲物Aはすでに捕獲中なので、未捕獲の獲物Bに近づくために左に移動します。,右,獲物Bが未捕獲状態であり、現在の自己座標から1マス右に移動することで獲物Bに近づき捕獲する可能性を高めるため。,12,0,11,0,11,0,13,1,0,0,3,3,1,1,2,2
3,727878,48,獲物B,△,獲物B,✖️,✖️,獲物Bを狙っている,他者の座標が獲物Bの方向であり、獲物Aはすでに捕獲されているため、獲物Bを狙うと推測,右,獲物Aはすでに捕獲中であり、獲物Bは未捕獲であるため、獲物Bに向かって行動することで捕獲を目指すべきである,左,獲物Bは未捕獲の状態で、獲物Aは既に捕獲中であるため、獲物Bを狙う必要がある。左に移動することで獲物Bに接近できる。,11,0,12,0,11,0,13,0,1,1,1,1,0,0,2,2
3,727878,49,獲物B,✖️,獲物B,△,⚪︎,獲物A捕獲中のためその場に留まる,他者が現在獲物Aの位置にいるため、獲物Aはすでに捕獲されており、他者はそのまま留まると考えられる,左,獲物Aがすでに捕獲中であるため、未捕獲の獲物Bに向かって移動し、次のターンで捕獲を狙うため,右,獲物Bが未捕獲状態であり、位置的に近いため捕獲を目指すべきである。,12,0,11,0,11,0,13,0,0,0,2,2,1,1,1,1
3,727878,50,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は獲物Bに接近する位置にいるため、次の行動は獲物Bを狙うと考えられる,右,獲物Bが未捕獲であり、他者が獲物Bを狙っているため、右に移動することで獲物Bに接近し、捕獲のチャンスを評価できるから,左,現在自己は獲物Bに近づくことができる位置にいるため、左に移動することで獲物Bに接近し次ターンで捕獲の可能性を高める。,11,0,12,0,11,0,14,0,1,1,2,2,0,0,3,3
3,727878,51,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者が獲物Aの座標にいるため、既に捕獲中であることが確認できる,左,獲物Bは未捕獲であり、左に移動することで獲物Bに近づけるため,右,獲物Bが未捕獲状態であり、自己の現在位置から右に移動することで獲物Bに近づき、次ターンに捕獲のチャンスを得るため。,12,0,11,0,11,0,15,0,0,0,4,4,1,1,3,3
3,727878,52,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は現在獲物Bの方へ近づく位置にいるため、獲物Bを狙っていると推測した。,右,獲物Aは捕獲中のため、獲物Bを捕まえるために近づく必要がある。,左,獲物Bが未捕獲であり、自分が左に移動することで獲物Bに接近できるため。,11,0,12,0,11,0,15,0,1,1,3,3,0,0,4,4
3,727878,53,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aの座標と同じ位置にいるため、獲物Aが捕獲中であれば、その状態を維持するために動かないと思われる。,右,獲物Aは既に捕獲中であり、現在のターゲットを獲物Bに切り替えて捕獲を試みるため。,右,獲物Aは既に捕獲中であるため、次のターンでは未捕獲の獲物Bを捕獲する必要がある。右に移動することで獲物Bに近づき、次ターンで捕獲の機会を最大化する。,12,0,11,0,11,0,15,19,0,0,23,5,1,1,22,4
3,727878,54,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者が獲物Aの座標に1マス近づくことで捕獲が可能になるため、獲物Aを狙っていると判断した。,左,獲物Aは自己の左隣に位置しており、次の行動で獲物Aを捕獲することが可能です。,左,獲物Aに最も近づくには左に移動するのが最適で、捕獲する可能性が高まります。,13,0,12,0,11,0,15,19,1,1,22,4,2,2,21,3
3,727878,55,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aの座標にいるため、獲物Aを捕獲中であり、その場に留まると推測した。,右,獲物Aは他者によって捕獲中のため、獲物Bを狙う必要がある。右に移動することで、獲物Bに近づける。,右,獲物Bは未捕獲状態であり、右へ移動することでその位置に近づき捕獲を目指すことができるため,12,0,11,0,11,0,16,19,0,0,24,6,1,1,23,5
3,727878,56,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"現在の他者の座標は(12, 0)で、獲物Aの座標(11, 19)に向かって移動する可能性が高いから",上,"獲物Aの位置が(11, 19)であり、自分の現在の位置から他者と連携しやすい上方向に移動することで、獲物Aへの接近を狙うため。",上,"獲物Aは現在(11, 19)にいるため、私は(12, 0)から(12, 1)に移動して上に進むか、下に進む選択肢があるが、獲物Bに対して上に移動することで獲物Aとの距離を縮めることができ、効率的に捕獲を狙えるからです。",13,0,12,0,11,19,17,19,20,2,24,6,21,3,23,5
3,727878,57,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標が獲物Aの座標(11, 19)のすぐ隣(12, 19)にあり、次のターンで左に移動すれば獲物Aを捕獲できるから。",左,獲物Aは現在の座標のすぐ隣に位置しており、他者が左に移動して獲物Aを捕獲する可能性が高いため、自己も左に移動して獲物Aを捕獲することが必要です。,左,獲物Aは自己の左側に位置しており、移動することで次ターンに捕獲できる可能性が高いから。,13,19,12,19,11,19,17,18,1,1,6,6,2,2,5,5
3,727878,58,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,"他者は獲物Aの位置（11,19）におり、Aが捕獲中であるため、その場に留まる意図があると推測される",左,獲物Aが捕獲中で他者がその場に留まっているため、自己は獲物Bを狙いに行くことで効率的に次のターンで捕獲を狙うことができる,左,獲物Bが未捕獲状態であり、獲物Aはすでに捕獲中のため、迅速に獲物Bの捕獲を目指すために左に移動する。,12,19,11,19,11,19,18,18,0,0,8,8,1,1,7,7
3,727878,59,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は獲物Aを捕獲中で移動できない状況であり、次の選択肢として獲物Bを狙うと推測したため,右,獲物Bは未捕獲状態で、他者が獲物Bを狙っているため、自己も獲物Bに近づくことで捕獲のチャンスを増やす必要があるため,右,獲物Bが未捕獲状態であり、自己の右に位置しているため、次のターンで獲物Bを捕獲できる可能性が高い。,11,19,10,19,11,19,18,18,1,1,9,9,0,0,8,8
3,727878,60,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aを捕獲中であり、同じセルに位置しているため、次の行動はその場に留まると推定される,左,獲物Bは未捕獲状態であり、自己の位置から左に移動することで獲物Bに接近できるため,左,獲物Bが未捕獲なため、最優先で捕獲を目指すために左へ移動して獲物Bの接近を図る。,12,19,11,19,11,19,18,18,0,0,8,8,1,1,7,7
3,727878,61,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は現在獲物Bの位置から近い位置におり、獲物Aは捕獲中なので、狙うべきは獲物Bであるため,左,獲物Bは未捕獲状態であり、次ターンに他者が獲物Bに近づく可能性が高いため、獲物Bの捕獲を目指すべきです。左に移動することで獲物Bに近づくことができます。,左,獲物Aは捕獲中であるため、次は未捕獲の獲物Bを狙うために左に移動して、獲物Bの座標に近づく必要がある。,11,19,10,19,11,19,18,18,1,1,9,9,0,0,8,8
3,727878,62,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の位置が獲物Aに近く、動ける方向が右しかないため,右,他者が獲物Aを狙っているため、自己も獲物Aに接近することで捕獲の可能性を高めるため,右,獲物Aが現在近くにいるため、右に移動することで次ターンに獲物Aを捕獲できる可能性が高まる。,10,19,9,19,11,18,18,18,3,3,10,10,2,2,9,9
3,727878,63,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置（10, 19）から上に移動すると（10, 18）、獲物A（11, 18）と隣接するため、捕獲が見込まれる。",上,"獲物Aは現在の位置（11, 18）におり、他者が獲物Aを狙っているため、私自身も上に移動して獲物Aを捕獲することで、両方のハンターで獲物Aを効率的に捕獲できる。",上,獲物Aは自己の真上に位置しており、次のターンで移動することなく捕獲できる可能性が高いため。この行動で獲物Aを確実に捕まえることができる。,11,19,10,19,11,18,18,17,2,2,10,10,1,1,9,9
3,727878,64,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,"他者は現在の位置（10, 18）から右に移動することで、獲物B（18, 17）に近づくことができるため、獲物Bを狙っていると推定した",右,獲物Bが未捕獲であり、右に移動することで獲物Bに近づくことができるため、捕獲の可能性を高めることができる。,右,獲物Bは未捕獲状態であり、右に移動することで獲物Bの位置に近づき捕獲を試みることができるため。,11,18,10,18,11,18,18,17,1,1,9,9,0,0,8,8
3,727878,65,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者の現在位置が獲物Aの位置と一致しているため、獲物Aを保持していると推定できる,左,獲物Bが未捕獲状態であり、次のターンで獲物Bの位置に近づくために左へ移動することが重要です。,右,獲物Aはすでに捕獲中であり、次に獲物Bを捕獲する必要があるため、獲物Bの方に近づくため右に移動します。,12,18,11,18,11,18,19,17,0,0,9,9,1,1,8,8
3,727878,66,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は現在位置が獲物Aと隣接しており、獲物Aは既に捕獲中であるため、他者は獲物Bを狙う可能性が高い。,右,獲物Bは未捕獲の状態であり、他者が獲物Bに向かっていることから、自己も右に移動して獲物Bを捕獲するチャンスを増やすべきであるため。,左,獲物Bが未捕獲状態であり、次ターンで最も近づくために左に移動して獲物Bを狙う。,11,18,12,18,11,18,19,17,1,1,8,8,0,0,9,9
3,727878,67,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者は獲物Aの座標に位置しており、獲物Aは現在捕獲中であるため、行動としてその場に留まることが考えられる,左,獲物Aは現在捕獲中であり、他者がその場に留まるため、獲物Bを捕獲に向かうことで、次のターンでの捕獲の可能性を高めるため。,左,獲物Bが未捕獲状態であり、右に移動すると獲物Bに近づけるため。,12,18,11,18,11,18,0,17,0,0,12,10,1,1,13,9
